"","long","lat","group","order","region","subregion"
"7397",-119.736709594727,36.927131652832,166,7397,"california","fresno"
"7398",-119.72526550293,36.9844245910645,166,7398,"california","fresno"
"7399",-119.65650177002,37.0188026428223,166,7399,"california","fresno"
"7400",-119.65650177002,37.0417213439941,166,7400,"california","fresno"
"7401",-119.639312744141,37.0417213439941,166,7401,"california","fresno"
"7402",-119.627853393555,37.0188026428223,166,7402,"california","fresno"
"7403",-119.61067199707,37.0417213439941,166,7403,"california","fresno"
"7404",-119.604942321777,37.070369720459,166,7404,"california","fresno"
"7405",-119.564834594727,37.070369720459,166,7405,"california","fresno"
"7406",-119.536178588867,37.0990142822266,166,7406,"california","fresno"
"7407",-119.564834594727,37.1219329833984,166,7407,"california","fresno"
"7408",-119.564834594727,37.1448516845703,166,7408,"california","fresno"
"7409",-119.52473449707,37.1391220092773,166,7409,"california","fresno"
"7410",-119.496070861816,37.1448516845703,166,7410,"california","fresno"
"7411",-119.48462677002,37.1391220092773,166,7411,"california","fresno"
"7412",-119.467422485352,37.1162071228027,166,7412,"california","fresno"
"7413",-119.404411315918,37.1735038757324,166,7413,"california","fresno"
"7414",-119.381484985352,37.1563148498535,166,7414,"california","fresno"
"7415",-119.335647583008,37.1964225769043,166,7415,"california","fresno"
"7416",-119.318458557129,37.2709045410156,166,7416,"california","fresno"
"7417",-119.318458557129,37.3282012939453,166,7417,"california","fresno"
"7418",-119.261169433594,37.3912239074707,166,7418,"california","fresno"
"7419",-119.043434143066,37.5631141662598,166,7419,"california","fresno"
"7420",-119.014785766602,37.5803031921387,166,7420,"california","fresno"
"7421",-118.980422973633,37.5631141662598,166,7421,"california","fresno"
"7422",-118.940315246582,37.5631141662598,166,7422,"california","fresno"
"7423",-118.848640441895,37.4828987121582,166,7423,"california","fresno"
"7424",-118.785606384277,37.4943580627441,166,7424,"california","fresno"
"7425",-118.768424987793,37.4771690368652,166,7425,"california","fresno"
"7426",-118.75122833252,37.4657135009766,166,7426,"california","fresno"
"7427",-118.75122833252,37.4370613098145,166,7427,"california","fresno"
"7428",-118.774147033691,37.4256019592285,166,7428,"california","fresno"
"7429",-118.779884338379,37.4026870727539,166,7429,"california","fresno"
"7430",-118.756965637207,37.3740386962891,166,7430,"california","fresno"
"7431",-118.774147033691,37.3511199951172,166,7431,"california","fresno"
"7432",-118.728317260742,37.3224716186523,166,7432,"california","fresno"
"7433",-118.699668884277,37.3282012939453,166,7433,"california","fresno"
"7434",-118.642364501953,37.2709045410156,166,7434,"california","fresno"
"7435",-118.671012878418,37.2422561645508,166,7435,"california","fresno"
"7436",-118.648101806641,37.1505851745605,166,7436,"california","fresno"
"7437",-118.436111450195,37.070369720459,166,7437,"california","fresno"
"7438",-118.350158691406,36.892749786377,166,7438,"california","fresno"
"7439",-118.361618041992,36.8469161987305,166,7439,"california","fresno"
"7440",-118.390266418457,36.8297271728516,166,7440,"california","fresno"
"7441",-118.36735534668,36.8068084716797,166,7441,"california","fresno"
"7442",-118.373077392578,36.7724304199219,166,7442,"california","fresno"
"7443",-118.355895996094,36.755241394043,166,7443,"california","fresno"
"7444",-118.413185119629,36.7437858581543,166,7444,"california","fresno"
"7445",-118.968955993652,36.7380523681641,166,7445,"california","fresno"
"7446",-118.968955993652,36.6578407287598,166,7446,"california","fresno"
"7447",-119.289810180664,36.6635704040527,166,7447,"california","fresno"
"7448",-119.295539855957,36.5718955993652,166,7448,"california","fresno"
"7449",-119.444519042969,36.5718955993652,166,7449,"california","fresno"
"7450",-119.52473449707,36.5088691711426,166,7450,"california","fresno"
"7451",-119.559097290039,36.4859504699707,166,7451,"california","fresno"
"7452",-119.582023620605,36.4687652587891,166,7452,"california","fresno"
"7453",-119.645050048828,36.4229278564453,166,7453,"california","fresno"
"7454",-119.65650177002,36.4229278564453,166,7454,"california","fresno"
"7455",-119.730987548828,36.4057388305664,166,7455,"california","fresno"
"7456",-119.748176574707,36.3942794799805,166,7456,"california","fresno"
"7457",-119.948707580566,36.3942794799805,166,7457,"california","fresno"
"7458",-119.948707580566,36.1880149841309,166,7458,"california","fresno"
"7459",-120.26383972168,35.9301834106445,166,7459,"california","fresno"
"7460",-120.298225402832,35.901538848877,166,7460,"california","fresno"
"7461",-120.321128845215,35.9072647094727,166,7461,"california","fresno"
"7462",-120.447189331055,35.9473724365234,166,7462,"california","fresno"
"7463",-120.43000793457,35.9588317871094,166,7463,"california","fresno"
"7464",-120.487297058105,36.021858215332,166,7464,"california","fresno"
"7465",-120.527404785156,36.0161285400391,166,7465,"california","fresno"
"7466",-120.544586181641,36.0447769165039,166,7466,"california","fresno"
"7467",-120.584693908691,36.0619659423828,166,7467,"california","fresno"
"7468",-120.596153259277,36.0906105041504,166,7468,"california","fresno"
"7469",-120.636260986328,36.0906105041504,166,7469,"california","fresno"
"7470",-120.676368713379,36.153636932373,166,7470,"california","fresno"
"7471",-120.624801635742,36.2109336853027,166,7471,"california","fresno"
"7472",-120.682106018066,36.2338485717773,166,7472,"california","fresno"
"7473",-120.676368713379,36.2510414123535,166,7473,"california","fresno"
"7474",-120.682106018066,36.2739562988281,166,7474,"california","fresno"
"7476",-122.939552307129,39.8091087341309,167,7476,"california","glenn"
"7477",-122.057205200195,39.8033790588379,167,7477,"california","glenn"
"7478",-122.022819519043,39.791919708252,167,7478,"california","glenn"
"7479",-122.02855682373,39.774730682373,167,7479,"california","glenn"
"7480",-121.942604064941,39.7174339294434,167,7480,"california","glenn"
"7481",-121.936882019043,39.6715965270996,167,7481,"california","glenn"
"7482",-121.994171142578,39.6658706665039,167,7482,"california","glenn"
"7483",-121.971252441406,39.642951965332,167,7483,"california","glenn"
"7484",-121.994171142578,39.6314888000488,167,7484,"california","glenn"
"7485",-121.98844909668,39.608570098877,167,7485,"california","glenn"
"7486",-122.011360168457,39.5627365112305,167,7486,"california","glenn"
"7487",-121.982711791992,39.5283584594727,167,7487,"california","glenn"
"7488",-121.850929260254,39.5398178100586,167,7488,"california","glenn"
"7489",-121.87385559082,39.5111694335938,167,7489,"california","glenn"
"7490",-121.86238861084,39.471061706543,167,7490,"california","glenn"
"7491",-121.87385559082,39.4309539794922,167,7491,"california","glenn"
"7492",-121.885314941406,39.3851165771484,167,7492,"california","glenn"
"7493",-122.011360168457,39.3908500671387,167,7493,"california","glenn"
"7494",-122.011360168457,39.4137687683105,167,7494,"california","glenn"
"7495",-122.143142700195,39.4137687683105,167,7495,"california","glenn"
"7496",-122.143142700195,39.3908500671387,167,7496,"california","glenn"
"7497",-122.635879516602,39.3908500671387,167,7497,"california","glenn"
"7498",-122.727554321289,39.3908500671387,167,7498,"california","glenn"
"7499",-122.710372924805,39.4481430053711,167,7499,"california","glenn"
"7500",-122.73902130127,39.4997100830078,167,7500,"california","glenn"
"7501",-122.744743347168,39.5856552124023,167,7501,"california","glenn"
"7502",-122.847877502441,39.5856552124023,167,7502,"california","glenn"
"7503",-122.882263183594,39.5856552124023,167,7503,"california","glenn"
"7504",-122.887985229492,39.6257629394531,167,7504,"california","glenn"
"7505",-122.899444580078,39.642951965332,167,7505,"california","glenn"
"7506",-122.899444580078,39.7231636047363,167,7506,"california","glenn"
"7507",-122.916633605957,39.7231636047363,167,7507,"california","glenn"
"7508",-122.916633605957,39.7690010070801,167,7508,"california","glenn"
"7509",-122.945289611816,39.7690010070801,167,7509,"california","glenn"
"7510",-122.939552307129,39.8091087341309,167,7510,"california","glenn"
"7512",-123.420837402344,41.1899375915527,168,7512,"california","humboldt"
"7513",-123.455215454102,41.1727447509766,168,7513,"california","humboldt"
"7514",-123.449478149414,41.138370513916,168,7514,"california","humboldt"
"7515",-123.455215454102,41.1097183227539,168,7515,"california","humboldt"
"7516",-123.495323181152,41.1039924621582,168,7516,"california","humboldt"
"7517",-123.426574707031,41.0524253845215,168,7517,"california","humboldt"
"7518",-123.426574707031,41.0295066833496,168,7518,"california","humboldt"
"7519",-123.466682434082,40.9722099304199,168,7519,"california","humboldt"
"7520",-123.460945129395,40.9550247192383,168,7520,"california","humboldt"
"7521",-123.506790161133,40.9149169921875,168,7521,"california","humboldt"
"7522",-123.569801330566,40.9550247192383,168,7522,"california","humboldt"
"7523",-123.609909057617,40.9435653686523,168,7523,"california","humboldt"
"7524",-123.632827758789,40.9149169921875,168,7524,"california","humboldt"
"7525",-123.627105712891,40.8862686157227,168,7525,"california","humboldt"
"7526",-123.58699798584,40.8576202392578,168,7526,"california","humboldt"
"7527",-123.58699798584,40.8060531616211,168,7527,"california","humboldt"
"7528",-123.58699798584,40.7602157592773,168,7528,"california","humboldt"
"7529",-123.55835723877,40.7373008728027,168,7529,"california","humboldt"
"7530",-123.55835723877,40.3820648193359,168,7530,"california","humboldt"
"7531",-123.546890258789,40.0497512817383,168,7531,"california","humboldt"
"7532",-123.546890258789,40.0096435546875,168,7532,"california","humboldt"
"7533",-123.999526977539,40.0096435546875,168,7533,"california","humboldt"
"7534",-124.028175354004,40.0325622558594,168,7534,"california","humboldt"
"7535",-124.045356750488,40.0497512817383,168,7535,"california","humboldt"
"7536",-124.074005126953,40.0898551940918,168,7536,"california","humboldt"
"7537",-124.079742431641,40.1242332458496,168,7537,"california","humboldt"
"7538",-124.12557220459,40.1471519470215,168,7538,"california","humboldt"
"7539",-124.154220581055,40.1643409729004,168,7539,"california","humboldt"
"7540",-124.200065612793,40.1987190246582,168,7540,"california","humboldt"
"7541",-124.25163269043,40.238826751709,168,7541,"california","humboldt"
"7542",-124.303199768066,40.2617454528809,168,7542,"california","humboldt"
"7543",-124.349029541016,40.2961235046387,168,7543,"california","humboldt"
"7544",-124.354751586914,40.3190422058105,168,7544,"california","humboldt"
"7545",-124.331848144531,40.37060546875,168,7545,"california","humboldt"
"7546",-124.343307495117,40.4164428710938,168,7546,"california","humboldt"
"7547",-124.383415222168,40.4508171081543,168,7547,"california","humboldt"
"7548",-124.37767791748,40.5195732116699,168,7548,"california","humboldt"
"7549",-124.331848144531,40.6227073669434,168,7549,"california","humboldt"
"7550",-124.286003112793,40.7029228210449,168,7550,"california","humboldt"
"7551",-124.211524963379,40.8117828369141,168,7551,"california","humboldt"
"7552",-124.154220581055,40.9091873168945,168,7552,"california","humboldt"
"7553",-124.114112854004,40.9836730957031,168,7553,"california","humboldt"
"7554",-124.091201782227,41.0409660339355,168,7554,"california","humboldt"
"7555",-124.12557220459,41.0982627868652,168,7555,"california","humboldt"
"7556",-124.154220581055,41.1555557250977,168,7556,"california","humboldt"
"7557",-124.142761230469,41.1842079162598,168,7557,"california","humboldt"
"7558",-124.131309509277,41.2128524780273,168,7558,"california","humboldt"
"7559",-124.091201782227,41.1899375915527,168,7559,"california","humboldt"
"7560",-124.079742431641,41.2128524780273,168,7560,"california","humboldt"
"7561",-124.091201782227,41.281608581543,168,7561,"california","humboldt"
"7562",-124.056823730469,41.3446350097656,168,7562,"california","humboldt"
"7563",-124.045356750488,41.4076614379883,168,7563,"california","humboldt"
"7564",-124.03963470459,41.453498840332,168,7564,"california","humboldt"
"7565",-124.03963470459,41.4649543762207,168,7565,"california","humboldt"
"7566",-124.005256652832,41.4764175415039,168,7566,"california","humboldt"
"7567",-123.793258666992,41.4706840515137,168,7567,"california","humboldt"
"7568",-123.793258666992,41.3904724121094,168,7568,"california","humboldt"
"7569",-123.735969543457,41.3904724121094,168,7569,"california","humboldt"
"7570",-123.684394836426,41.3904724121094,168,7570,"california","humboldt"
"7571",-123.523971557617,41.3847427368164,168,7571,"california","humboldt"
"7572",-123.495323181152,41.3732833862305,168,7572,"california","humboldt"
"7573",-123.501045227051,41.3560943603516,168,7573,"california","humboldt"
"7574",-123.466682434082,41.27587890625,168,7574,"california","humboldt"
"7575",-123.466682434082,41.2472305297852,168,7575,"california","humboldt"
"7576",-123.438034057617,41.2128524780273,168,7576,"california","humboldt"
"7577",-123.420837402344,41.1899375915527,168,7577,"california","humboldt"
"7579",-114.688957214355,33.4320907592773,169,7579,"california","imperial"
"7580",-114.729064941406,33.4034385681152,169,7580,"california","imperial"
"7581",-114.71760559082,33.3576011657715,169,7581,"california","imperial"
"7582",-114.740524291992,33.3117637634277,169,7582,"california","imperial"
"7583",-114.688957214355,33.2659301757812,169,7583,"california","imperial"
"7584",-114.711875915527,33.134147644043,169,7584,"california","imperial"
